id,title,author,grade,text,char,valence,arousal,dominance
81716,Paint Brush,jessica,12,"انا احافظ على مكان معي في اي مكان اذهب اليه , في حال اردت ان اغطيك لكي لا تظهر الحقيقة انا خائف جدا ان اريكم , انا خائف جدا من ما سوف تفعلونه , خائف مما سوف تفعلونه , قد تضحكون او تقولون اشياء لئيمة , انا اخشى انني قد افقدكم , في اي مكان قد اذهب اليه , في حال اردت ان اغطيكم لكي اريكم معاطف طلاءي لكي اريكم حقيقتي , حقيقتي , انا , لكن اريدكم ان تحاولوا وتفهموا , انا احتاجكم ان تقبلوا ما ترونه . اذا كنتم سوف تصبرون واغلقون اعينكم , سوف اخلع كل معاطفي ببطئ حقيقي",938,3.1325173377990723,3.3769102096557617,3.22376036643982
110899,Bird,jewel,12,أنا طائر من كاليفورنيا طرت في الليلة الماضية للهبوط عليك سألت الطير،,85,3.142727851867676,3.141542911529541,3.1943600177764893
94912,What is valenines?,jgycy,12,هذا سؤال جيد عن معنى الفالدينتينز يعني في الحب إذاً إذا كنت تعني أنك أكثر شبهاً بأن لا تحصل عليه ولكن إذا كنت محبوباً من المحتمل أن تحصل على مدح و لهجة منه,210,3.420919418334961,3.256120204925537,3.287644863128662
118060,Lost or Found?,jill,12,كنت عالقاً على أرض تقنية أعرف أنني هنا في مكان ما ربما لست ضائعاً على الإطلاق,465,2.9154274463653564,3.3724985122680664,3.05108380317688
39374,There&apos;s A Penny In My Pocket,jill,12,هناك قرش في جيبي أنا حقاً لا أعرف لماذا أتمنى لو كان لدي دولار و#x85؛ أو الأشياء التي يمكنني شراؤها! الحلوى، الصودا، البطاطا، الرقائق، الرخام، اللثة،,354,3.6209559440612793,3.678421974182129,3.3161981105804443
14797,Face,jill,12,وجوه وجوه في قوس من ق,27,3.183504104614258,3.026000022888184,3.1199843883514404
116690,Demons,jillian,12,أنا أَكْرهُ نفسي لسَبَقْك أَسْحبُ نفسي لسَبَطْك تَآْذيني هذه الطريقةِ لتَتْركَك تَفْتحَني بشفراتِ كَانَت تَآْذي داخِل لَكنَّك لا تَرى بأنّني أَبْكِي في الظلامِ لذا شياطيني يُمْكِنُ أَنْ تُغذّى عندما يَنْزلُ إليه شياطيني عندما يَنْزلُ إليه,705,2.231680393218994,3.415788173675537,2.885826349258423
113932,Utley,jillian,12,أذناه ناعمتان كما لو أنّ ريشًا قد صُنعت ياقته من جلده، لديه عينان لون اللون البنيّ فمه دائماً ما يبدو كما لو أنّه أسفل (والتيلي) هو اسمه الذي ينبح على الكلاب الكبيرة للشهرة,245,3.2076804637908936,3.3868725299835205,3.204056978225708
54746,Mother,jillian,12,واجبي هو أن أُحب و دائماً أعطي أحضانات، وظيفتي أن أعطي قبلات لكل كدماتك... وظيفتي هي أن أُعلّم... ...,229,3.6004223823547363,3.529648303985596,3.40452527999878
118001,My little sister,jimmy,12,أختي الصغيرة هي بطلة عشائي إنها حلوة وهي لهم عندما الأمور لا تسير بشكل جيد كم أنا فخور أن أسمع كأختي ماذا يمكن لشخص مثلي أن يقول عن أختي الكساندرا,374,3.960632085800171,3.682628154754639,3.3274590969085693
29324,Grandma,jo,12,لقد لاحظت أنها تتغير لبعض الوقت الآن لا أعرف كميتها من الألم، ونحن جميعا نذهب على العيش، ولكن بالنسبة لها لا يوجد شيء لكسب ولكن بالنسبة لها لا يوجد شيء لكسب حتى الآن هي حتى الآن منح جدا ولكن هناك الكثير أكثر من ذلك بكثير لتعطى الحب الذي تتلقاه من الآخرين هو ما يبقي حياتها بعض الأيام التي أستيقظت فيها،,461,2.98722767829895,3.363950252532959,3.04506516456604
100237,Why,jo-jese,12,لماذا لم لم لماذا لماذا لم لم لماذا لم لم لماذا لم لماذا لم لم لم لماذا,94,2.766309261322021,3.0806236267089844,3.045135736465454
44761,Birthday,joan,12,عيد ميلاد سعيد لك تعيش في حديقة حيوان أنا لا أفكر فيك لكن لا زلت عيد ميلاد سعيد لك,105,4.312117099761963,3.9511561393737793,3.386528253555298
112799,A POEM BEFORE GOODBYE...,joana,12,أتمنى ألا نكون قد تقابلنا أحياناً أتمنى أن تكون الأشياء سهلة النسيان أتمنى لو كنت قد نظرت إلى الطريقة الأخرى التي كنت أتمنى أن أعرف ما الذي يمكن أن أقوله لماذا تقابلت طرقنا؟ لماذا كان عليك أن تكون لطيفاً؟ لماذا كان يجب أن تنمو التألقات؟ والآن، لماذا اضطررت إلى تركك تذهب؟ أكره نفسي لأنني كنت دائماً أفكر فيك وأكره نفسي لرغبتي دائماً في رؤيتك أكره نفسي أشياء مستحيلة أن تصبح حقيقة؟ أكره نفسي لأنني وقعت في الحب معك,1294,2.664468288421631,3.3736491203308105,2.989995241165161
18784,FLOWERS FEELINGS,joanne,12,الأزهار تحب الإغتسالات؛ الأزهار القديمة؛ الأزهار القديمة في أزهار الجمجمة الخاصة بك هي التوليبيات الكسولة لها حشرات على نوافذ النوافذ,215,3.795779705047608,3.5517544746398926,3.3141801357269287
73391,My house,joe,12,منزلي بني، أنا أعيش فيه، منزلي أبيض، أنا أرقد فيه.,68,3.177766799926758,3.03768277168274,3.238995313644409
111115,Christine,joe,12,لقد توقفتم للحظة لتقدير شروق الشمس للنظر إليها في العجائب والشمس، كما تكسر أفق الصباح، وهي تتألق من خلال السحب، وتخلق سلسلة من الضوء الرائع في كل صباح، مختلف عن اليوم السابق، وقد استفدت من شروق شمسها، وكل منها مختلف عن آخرها، وتكشف عن عجائب خالقنا، وعن روح يوم جديد لي، وعن كل ما أُعطيت منه من أرز، وفي كل ما أُريد من أزهار، أو ما أُريد منه، أو ما أُريده، أو ما أُريده، أو ما أُريده، أو ما أُريد منه، أو ما أُريده، أو ما أُريده، أو أُريده، أو ما أُريده، أو أُريده، أو أُريده، أو أُريد أن أُريده، أو أُريد أن أُخرج منه.,1893,3.9062013626098633,3.7710907459259033,3.3467319011688232
23975,Joe,joe,12,(جو) هو الأفضل من الشرق إلى الغرب عندما يتعلق الأمر بـ (بوب-تارتس) إنه ذكي حقاً وعندما يذهب إلى المدرسة يكون رائعاً حقاً,137,3.839459896087648,3.533653259277344,3.35900616645813
17001,The,joe,12,أروعك وأروعك,19,4.203267574310303,3.824109077453613,3.386260509490967
29422,Bee,joe,12,إنه أسرع من مروحية، ليس حريصاً جداً. سوف ينفجر بفظاظة ويلدغك بوقاحة أكثر مما يعني، على الرغم من أنك لم تفعل شيئاً،,389,2.553579807281494,3.4345664978027344,3.148960828781128
84474,Toys,john,12,كان لي حلم في ليلة أخرى أيقظني ليلة أخرى مع خوف رهيب من أن شخص ما جاء فقط أمس وسرق كل ألعابي بعيدا لذلك حتى حتى حتى حتى قفزت الحق في الخروج من السرير,270,2.2894980907440186,3.572495937347412,2.824915647506714
53631,My Dog,john,12,كلبتي منحرفة قليلاً هي لطيفة جداً جداً جداً لذا هي لا تخشى أن تركض مرة واحدة إلى جدار ولا تستطيع اللعب,271,2.827435255050659,3.240661144256592,3.0585107803344727
111958,The night of irish,john,12,اغنية / اغنية: عندما كنت ليلة اير ايرلندية اعتدت ان يكون لدي الكثير من الذهب ولكن الان لا املك والان كل شيء ذهب,104,2.6297197341918945,3.006319999694824,3.004279375076294
27526,Window,john,12,فتح نافذة نافذتك اسمحوا لي أن أرى أن جميل الغناء عندما كنت نائما,67,3.8084888458251953,3.633109331130981,3.350036382675171
108918,When I Have Fears,john,12,عندما كنت أخشى أن أتوقف عن أن أكون قبل أن يلتقط قلمي دماغي الحافل، قبل الكتب العالية التلميذ، في الطابع، عقد مثل الأغنياء يحشدون كل ناتين'د الحبوب؛ عندما أرى، على وجه نجم الليل، رموز غائمة ضخمة من الرومانسية العالية، وأعتقد أنني قد لا أعيش أبدا لتتبع ظلالهم، مع اليد السحرية للصدفة؛ وعندما أشعر، مخلوق عادل من ساعة، أنني لن أنظر إليك أبدا أكثر،,594,3.3695831298828125,3.494923591613769,3.225924253463745
86917,wars,john,12,"""الحروب مرحة في الهواء الطلق"" ""دائماً ما آكل الخرز في الحروب"" ""ينضم للحروب""",84,3.371516227722168,3.3144748210906982,3.3476874828338623
100095,Trapped,john,12,أن تكون محاصراً يزيلك من المجتمع كونك محبوساً في مكان ضيق جداً لا مكان لتشغيله,335,2.2788219451904297,3.259031295776367,2.8424623012542725
99967,Disturbance of the Mind,john,12,لا أحد على مقربة من أي مكان لا يستطيع أن يسمع أي شيء يحاول أن يوضّح دماغك يريد أن يسمع فقط الصمت عقلك يحاول أن يريح الأصوات,486,2.362543821334839,3.3456954956054688,2.902628183364868
100400,Poet Who Didn&apos;t Know It,john,12,شاعر يتحدث أو شاعراً قال في مسلسلات تلفزيونية هزلية في بعض الأحيان من قبل أمهات غير باردات,533,3.4320874214172363,3.3305022716522217,3.300344705581665
115331,Dogs,john,12,الكلاب والكلاب والكلاب اللطيفة والكلاب اللطيفة لديها آذان سقطت مثل الكلاب الحرير لديها أحجام معينة مثل كبيرة أو صغيرة,219,4.110860347747803,3.6559033393859854,3.3988845348358154
104133,Death Punishment,john,12,تذهب من خلال الباب، والأضواء هي خافتة، كنت ترتعد، ما يحدث له، أفكارك تتراجع، إلى تلك اللحظة الواحدة، لا أستطيع التفكير الآن، لا أستطيع أن أتراجع، الدم هو على الجدار،,251,2.824232578277588,3.5687131881713867,3.1128242015838623
108867,END OF WAR,john................,12,الحرب قد انتهت. الوقت والعمر قد أخذا ثمنا لها. هناك ضوء في المنعطف، في انتظار الترحيب بروح جديدة. كل الكنوز التي تم الحصول عليها، قريبا ستكون غبارا. لا قيمة مرغوبة، الذهب يتحول إلى صدأ. اللحم سيصبح رملا. سيجف الدم. سأفقد أمري إلى الله في السماء. الحياة قصيرة. الموت هو إلى الأبد. نتركه ونعود أبدا.,371,2.73389196395874,3.1808292865753174,3.0600154399871826
